id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;code_insee_commune;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesxy;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;num_pdl;horaires;raccordement
FR*V75*EPX03*03*1;En service;Paris centre;FR*V75*PPX03*03;FRV75PPX0303;Paris | Boulevard Beaumarchais 87;75103;Voirie;6;2022-04-22;Accès libre;87 Boulevard Beaumarchais 75003 Paris;48.858967,2.36738;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX03031;2022-04-22;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;7116208317412;24/7;Direct
FR*V75*EPX08*09*6;En service;08e Arrondissement;FR*V75*PPX08*09;FRV75PPX0809;Paris | Rue Francois 1er 7;75108;Voirie;7;2021-09-23;Accès libre;7 Rue Francois 1er 75008 Paris;48.865772,2.308419;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08096;2021-08-19;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7452532460733;24/7;Direct
FR*V75*EPX08*11*4;En service;08e Arrondissement;FR*V75*PPX08*11;FRV75PPX0811;Paris | Rue la Boétie 37;75108;Voirie;5;2022-03-11;Accès libre;37 Rue la Boétie 75008 Paris;48.8737,2.314663;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08114;2021-09-14;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7591750987593;24/7;Direct
FR*V75*EPX08*13*1;En service;08e Arrondissement;FR*V75*PPX08*13;FRV75PPX0813;Paris | Rue François 1er 38;75108;Voirie;6;2021-09-23;Accès libre;38 Rue François 1er 75008 Paris;48.86821,2.3046348;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08131;2021-09-21;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7454992663469;24/7;Direct
FR*V75*EPX10*06*2;En service;10e Arrondissement;FR*V75*PPX10*06;FRV75PPX1006;Paris | Rue du Buisson Saint Louis 2;75110;Voirie;5;2022-04-12;Accès libre;2 Rue du Buisson Saint Louis 75010 Paris;48.87179,2.372482;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10062;2021-08-26;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7125325539031;24/7;Direct
FR*V75*EPX09*06*3;En service;09e Arrondissement;FR*V75*PPX09*06;FRV75PPX0906;Paris | Rue du conservatoire 13;75109;Voirie;6;2021-09-23;Accès libre;13 Rue du conservatoire 75009 Paris;48.87359,2.3466527;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09063;2021-08-17;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7125036102430;24/7;Direct
FR*V75*EPX12*10*5;En service;12e Arrondissement;FR*V75*PPX12*10;FRV75PPX1210;Paris | Avenue Émile Laurent 1;75112;Voirie;7;2021-09-23;Accès libre;1 Avenue Émile Laurent 75012 Paris;48.84071,2.409631;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12105;2021-08-25;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7219392078082;24/7;Direct
FR*V75*EPX13*07*3;En service;13e Arrondissement;FR*V75*PPX13*07;FRV75PPX1307;Paris | Rue Bobillot 16;75113;Voirie;6;2021-09-23;Accès libre;16 Rue Bobillot 75013 Paris;48.82958,2.3537664;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13073;2021-09-21;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7309117127304;24/7;Direct
FR*V75*EPX14*05*1;En service;14e Arrondissement;FR*V75*PPX14*05;FRV75PPX1405;Paris | Rue Boulard 1;75114;Voirie;6;2021-09-23;Accès libre;1 Rue Boulard 75014 Paris;48.834854,2.3297832;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14051;2021-08-26;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7317366042429;24/7;Direct
FR*V75*EPX13*10*3;En service;13e Arrondissement;FR*V75*PPX13*10;FRV75PPX1310;Paris | Rue Fernand Braudel 21;75113;Voirie;4;2021-09-23;Accès libre;21 Rue Fernand Braudel 75013 Paris;48.83623,2.3724644;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13103;2021-10-06;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7383212641627;24/7;Direct
FR*V75*EPX13*10*1;En service;13e Arrondissement;FR*V75*PPX13*10;FRV75PPX1310;Paris | Rue Fernand Braudel 21;75113;Voirie;4;2021-09-23;Accès libre;21 Rue Fernand Braudel 75013 Paris;48.83623,2.3724644;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13101;2021-10-06;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7383212641627;24/7;Direct
FR*V75*EPX19*06*1;En service;19e Arrondissement;FR*V75*PPX19*06;FRV75PPX1906;Paris | Rue Adolphe Mille 8;75119;Voirie;6;2021-09-23;Accès libre;8 Rue Adolphe Mille 75019 Paris;48.8886,2.3888;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX19061;2021-11-03;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;7570477471288;24/7;Direct
FR*V75*EPX18*06*3;En service;18e Arrondissement;FR*V75*PPX18*06;FRV75PPX1806;Paris | Rue Marcadet 150;75118;Voirie;7;2021-09-23;Accès libre;150 Rue Marcadet 75018 Paris;48.8913,2.3385;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18063;2021-08-05;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;7576845054524;24/7;Direct
FR*V75*EPX15*21*1;En service;15e Arrondissement;FR*V75*PPX15*21;FRV75PPX1521;Paris | Rue Jean Sicard 1;75115;Voirie;7;2021-09-23;Accès libre;1 Rue Jean Sicard 75015 Paris;48.8287,2.2989;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15211;2021-08-11;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;7427206845253;24/7;Direct
FR*V75*EPX15*26*2;En service;15e Arrondissement;FR*V75*PPX15*26;FRV75PPX1526;Paris |  Avenue Émile Zola 143;75115;Voirie;5;2021-09-23;Accès libre;143 Avenue Émile Zola 75015 Paris;48.8472,2.2953;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15262;2021-09-07;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7434008581204;24/7;Direct
FR*V75*EPX15*24*2;En service;15e Arrondissement;FR*V75*PPX15*24;FRV75PPX1524;Paris | Boulevard de Grenelle 139;75115;Voirie;6;2021-09-23;Accès libre;139 Boulevard de Grenelle 75015 Paris;48.8483,2.301;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15242;2021-11-16;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7467293676489;24/7;Direct
FR*V75*EPX16*12*3;En service;16e Arrondissement;FR*V75*PPX16*12;FRV75PPX1612;Paris | Avenue Mozart 68;75116;Voirie;6;2021-09-23;Accès libre;68 Avenue Mozart 75016 Paris;48.8534,2.2685;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16123;2021-09-21;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7465412345108;24/7;Direct
FR*V75*EPX15*27*3;En service;15e Arrondissement;FR*V75*PPX15*27;FRV75PPX1527;Paris | Rue Beaugrenelle 4;75115;Voirie;6;2021-09-23;Accès libre;4 Rue Beaugrenelle 75015 Paris;48.8479,2.2847;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15273;2021-09-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7437626527299;24/7;Direct
FR*V75*EPX15*27*4;En service;15e Arrondissement;FR*V75*PPX15*27;FRV75PPX1527;Paris | Rue Beaugrenelle 4;75115;Voirie;6;2021-09-23;Accès libre;4 Rue Beaugrenelle 75015 Paris;48.8479,2.2847;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15274;2021-09-01;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7437626527299;24/7;Direct
FR*V75*EPX16*16*6;En service;16e Arrondissement;FR*V75*PPX16*16;FRV75PPX1616;Paris | Avenue Georges Mandel 1;75116;Voirie;6;2021-09-23;Accès libre;1 Avenue Georges Mandel 75016 Paris;48.863,2.2858;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16166;2021-09-07;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7419392084718;24/7;Direct
FR*V75*EPX16*15*1;En service;16e Arrondissement;FR*V75*PPX16*15;FRV75PPX1615;Paris | Boulevard Émile Augier 20;75116;Voirie;6;2021-09-23;Accès libre;20 Boulevard Émile Augier 75016 Paris;48.8603,2.274;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16151;2021-09-14;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7467293676602;24/7;Direct
FR*V75*EPX16*15*6;En service;16e Arrondissement;FR*V75*PPX16*15;FRV75PPX1615;Paris | Boulevard Émile Augier 20;75116;Voirie;6;2021-09-23;Accès libre;20 Boulevard Émile Augier 75016 Paris;48.8603,2.274;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16156;2021-09-14;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7467293676602;24/7;Direct
FR*V75*EPX17*07*5;En service;17e Arrondissement;FR*V75*PPX17*07;FRV75PPX1707;Paris | Rue Marguerite Long 11;75117;Voirie;6;2021-09-23;Accès libre;11 Rue Marguerite Long 75017 Paris;48.8914,2.304;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17075;2021-09-07;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7567583114372;24/7;Direct
FR*V75*EPX17*11*1;En service;17e Arrondissement;FR*V75*PPX17*11;FRV75PPX1711;Paris | Rue de Courcelles 210;75117;Voirie;6;2021-09-23;Accès libre;210 Rue de Courcelles 75017 Paris;48.8867,2.2955;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17111;2021-09-14;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7549203954828;24/7;Direct
FR*V75*EPX17*09*4;En service;17e Arrondissement;FR*V75*PPX17*09;FRV75PPX1709;Paris | Rue des Batignolles 27;75117;Voirie;4;2021-09-23;Accès libre;27 Rue des Batignolles 75017 Paris;48.8847,2.3213;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17094;2022-08-10;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7581476024231;24/7;Direct
FR*V75*EPX18*09*4;En service;18e Arrondissement;FR*V75*PPX18*09;FRV75PPX1809;Paris | Rue Championnet 162;75118;Voirie;6;2021-09-23;Accès libre;162 Rue Championnet 75018 Paris;48.8949,2.3355;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18094;2021-09-29;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7516931885213;24/7;Direct
FR*V75*EPX20*12*2;En service;20e Arrondissement;FR*V75*PPX20*12;FRV75PPX2012;Paris | Boulevard de Charonne 52;75120;Voirie;3;2021-12-15;Accès libre;52 Boulevard de Charonne 75020 Paris;48.8519,2.3982;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20122;2021-09-29;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7204196709059;24/7;Direct
FR*V75*EPX20*14*3;En service;20e Arrondissement;FR*V75*PPX20*14;FRV75PPX2014;Paris | Boulevard Mortier 15;75120;Voirie;5;2022-04-12;Accès libre;15 Boulevard Mortier 75020 Paris;48.8657,2.4087;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20143;2021-09-29;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7251953583191;24/7;Direct
FR*V75*EPX04*08*3;En service;Paris centre;FR*V75*PPX04*08;FRV75PPX0408;Paris | Rue Sainte-Croix de la Bretonnerie 37;75104;Voirie;4;2021-09-23;Accès libre;37 Rue Sainte-Croix de la Bretonnerie 75004 Paris;48.858505,2.3543751;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus d'information - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04083;2021-10-12;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;7182054915694;24/7;Direct
